Project Name ▲,Sample ID,Source,Strategy,Selection,Layout,File Name,File Path,accession,experiment,instrument,run,spots,bases,size,published
HOT ALOHA time/depth series,SAMN11874533,METAGENOMIC,WGS,RANDOM,paired,SRR9178498_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178498_2.fastq.gz,SRR9178498,SRX5951105,NextSeq 500,SRR9178498,"40,296,119",11.9G,5.4Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874534,METAGENOMIC,WGS,RANDOM,paired,SRR9178161_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178161_1.fastq.gz,SRR9178161,SRX5950973,NextSeq 500,SRR9178161,"40,727,871",12.2G,5.3Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874534,METAGENOMIC,WGS,RANDOM,paired,SRR9178161_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178161_2.fastq.gz,SRR9178161,SRX5950973,NextSeq 500,SRR9178161,"40,727,871",12.2G,5.3Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874534,METAGENOMIC,WGS,RANDOM,paired,SRR9178197_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178197_1.fastq.gz,SRR9178197,SRX5950937,NextSeq 500,SRR9178197,"50,820,791",15.2G,6.9Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874534,METAGENOMIC,WGS,RANDOM,paired,SRR9178197_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178197_2.fastq.gz,SRR9178197,SRX5950937,NextSeq 500,SRR9178197,"50,820,791",15.2G,6.9Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874535,METAGENOMIC,WGS,RANDOM,paired,SRR9178228_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178228_1.fastq.gz,SRR9178228,SRX5950906,NextSeq 500,SRR9178228,"41,602,784",12.4G,5.5Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874535,METAGENOMIC,WGS,RANDOM,paired,SRR9178228_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178228_2.fastq.gz,SRR9178228,SRX5950906,NextSeq 500,SRR9178228,"41,602,784",12.4G,5.5Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874535,METAGENOMIC,WGS,RANDOM,paired,SRR9178372_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178372_1.fastq.gz,SRR9178372,SRX5950762,NextSeq 500,SRR9178372,"50,686,289",15.1G,6.9Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874535,METAGENOMIC,WGS,RANDOM,paired,SRR9178372_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178372_2.fastq.gz,SRR9178372,SRX5950762,NextSeq 500,SRR9178372,"50,686,289",15.1G,6.9Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874536,METAGENOMIC,WGS,RANDOM,paired,SRR9178188_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178188_1.fastq.gz,SRR9178188,SRX5950946,NextSeq 500,SRR9178188,"37,223,825",11.1G,4.9Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874536,METAGENOMIC,WGS,RANDOM,paired,SRR9178188_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178188_2.fastq.gz,SRR9178188,SRX5950946,NextSeq 500,SRR9178188,"37,223,825",11.1G,4.9Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874536,METAGENOMIC,WGS,RANDOM,paired,SRR9178499_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178499_1.fastq.gz,SRR9178499,SRX5951104,NextSeq 500,SRR9178499,"45,674,498",13.6G,6.2Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874536,METAGENOMIC,WGS,RANDOM,paired,SRR9178499_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178499_2.fastq.gz,SRR9178499,SRX5951104,NextSeq 500,SRR9178499,"45,674,498",13.6G,6.2Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874537,METAGENOMIC,WGS,RANDOM,paired,SRR9178337_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178337_1.fastq.gz,SRR9178337,SRX5950797,NextSeq 500,SRR9178337,"42,721,757",12.8G,5.6Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874537,METAGENOMIC,WGS,RANDOM,paired,SRR9178337_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178337_2.fastq.gz,SRR9178337,SRX5950797,NextSeq 500,SRR9178337,"42,721,757",12.8G,5.6Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874537,METAGENOMIC,WGS,RANDOM,paired,SRR9178353_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178353_1.fastq.gz,SRR9178353,SRX5950781,NextSeq 500,SRR9178353,"53,677,625",16.1G,7.2Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874537,METAGENOMIC,WGS,RANDOM,paired,SRR9178353_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178353_2.fastq.gz,SRR9178353,SRX5950781,NextSeq 500,SRR9178353,"53,677,625",16.1G,7.2Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874538,METAGENOMIC,WGS,RANDOM,paired,SRR9178104_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178104_1.fastq.gz,SRR9178104,SRX5951030,NextSeq 500,SRR9178104,"50,485,820",15.1G,6.6Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874538,METAGENOMIC,WGS,RANDOM,paired,SRR9178104_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178104_2.fastq.gz,SRR9178104,SRX5951030,NextSeq 500,SRR9178104,"50,485,820",15.1G,6.6Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874538,METAGENOMIC,WGS,RANDOM,paired,SRR9178237_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178237_1.fastq.gz,SRR9178237,SRX5950897,NextSeq 500,SRR9178237,"68,845,812",20.6G,9.2Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874538,METAGENOMIC,WGS,RANDOM,paired,SRR9178237_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178237_2.fastq.gz,SRR9178237,SRX5950897,NextSeq 500,SRR9178237,"68,845,812",20.6G,9.2Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874539,METAGENOMIC,WGS,RANDOM,paired,SRR9178103_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178103_1.fastq.gz,SRR9178103,SRX5951031,NextSeq 500,SRR9178103,"61,828,541",18.5G,8.4Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874539,METAGENOMIC,WGS,RANDOM,paired,SRR9178103_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178103_2.fastq.gz,SRR9178103,SRX5951031,NextSeq 500,SRR9178103,"61,828,541",18.5G,8.4Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874539,METAGENOMIC,WGS,RANDOM,paired,SRR9178236_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178236_1.fastq.gz,SRR9178236,SRX5950898,NextSeq 500,SRR9178236,"48,405,215",14.5G,6.4Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874539,METAGENOMIC,WGS,RANDOM,paired,SRR9178236_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178236_2.fastq.gz,SRR9178236,SRX5950898,NextSeq 500,SRR9178236,"48,405,215",14.5G,6.4Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874540,METAGENOMIC,WGS,RANDOM,paired,SRR9178209_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178209_1.fastq.gz,SRR9178209,SRX5950925,NextSeq 500,SRR9178209,"46,959,217",14.1G,6.2Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874540,METAGENOMIC,WGS,RANDOM,paired,SRR9178209_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178209_2.fastq.gz,SRR9178209,SRX5950925,NextSeq 500,SRR9178209,"46,959,217",14.1G,6.2Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874540,METAGENOMIC,WGS,RANDOM,paired,SRR9178276_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178276_1.fastq.gz,SRR9178276,SRX5950858,NextSeq 500,SRR9178276,"63,109,867",18.9G,8.5Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874540,METAGENOMIC,WGS,RANDOM,paired,SRR9178276_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178276_2.fastq.gz,SRR9178276,SRX5950858,NextSeq 500,SRR9178276,"63,109,867",18.9G,8.5Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874541,METAGENOMIC,WGS,RANDOM,paired,SRR9178218_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178218_1.fastq.gz,SRR9178218,SRX5950916,NextSeq 500,SRR9178218,"65,500,042",19.7G,8.8Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874541,METAGENOMIC,WGS,RANDOM,paired,SRR9178218_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178218_2.fastq.gz,SRR9178218,SRX5950916,NextSeq 500,SRR9178218,"65,500,042",19.7G,8.8Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874541,METAGENOMIC,WGS,RANDOM,paired,SRR9178465_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178465_1.fastq.gz,SRR9178465,SRX5951138,NextSeq 500,SRR9178465,"48,835,891",14.7G,6.4Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874541,METAGENOMIC,WGS,RANDOM,paired,SRR9178465_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178465_2.fastq.gz,SRR9178465,SRX5951138,NextSeq 500,SRR9178465,"48,835,891",14.7G,6.4Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874542,METAGENOMIC,WGS,RANDOM,paired,SRR9178437_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178437_1.fastq.gz,SRR9178437,SRX5951166,NextSeq 500,SRR9178437,"45,673,719",13.7G,6.2Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874542,METAGENOMIC,WGS,RANDOM,paired,SRR9178437_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178437_2.fastq.gz,SRR9178437,SRX5951166,NextSeq 500,SRR9178437,"45,673,719",13.7G,6.2Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874542,METAGENOMIC,WGS,RANDOM,paired,SRR9178493_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178493_1.fastq.gz,SRR9178493,SRX5951110,NextSeq 500,SRR9178493,"38,830,029",11.6G,5.2Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874542,METAGENOMIC,WGS,RANDOM,paired,SRR9178493_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178493_2.fastq.gz,SRR9178493,SRX5951110,NextSeq 500,SRR9178493,"38,830,029",11.6G,5.2Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874543,METAGENOMIC,WGS,RANDOM,paired,SRR9178406_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178406_1.fastq.gz,SRR9178406,SRX5951197,NextSeq 500,SRR9178406,"53,344,239",16G,7.1Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874543,METAGENOMIC,WGS,RANDOM,paired,SRR9178406_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178406_2.fastq.gz,SRR9178406,SRX5951197,NextSeq 500,SRR9178406,"53,344,239",16G,7.1Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874543,METAGENOMIC,WGS,RANDOM,paired,SRR9178441_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178441_1.fastq.gz,SRR9178441,SRX5951162,NextSeq 500,SRR9178441,"70,690,243",21.2G,9.6Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874543,METAGENOMIC,WGS,RANDOM,paired,SRR9178441_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178441_2.fastq.gz,SRR9178441,SRX5951162,NextSeq 500,SRR9178441,"70,690,243",21.2G,9.6Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874544,METAGENOMIC,WGS,RANDOM,paired,SRR9178088_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178088_1.fastq.gz,SRR9178088,SRX5951046,NextSeq 500,SRR9178088,"54,760,768",16.4G,7.3Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874544,METAGENOMIC,WGS,RANDOM,paired,SRR9178088_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178088_2.fastq.gz,SRR9178088,SRX5951046,NextSeq 500,SRR9178088,"54,760,768",16.4G,7.3Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874544,METAGENOMIC,WGS,RANDOM,paired,SRR9178478_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178478_1.fastq.gz,SRR9178478,SRX5951125,NextSeq 500,SRR9178478,"69,124,638",20.8G,9.4Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874544,METAGENOMIC,WGS,RANDOM,paired,SRR9178478_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178478_2.fastq.gz,SRR9178478,SRX5951125,NextSeq 500,SRR9178478,"69,124,638",20.8G,9.4Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874545,METAGENOMIC,WGS,RANDOM,paired,SRR9178277_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178277_1.fastq.gz,SRR9178277,SRX5950857,NextSeq 500,SRR9178277,"63,578,205",19.1G,8.6Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874545,METAGENOMIC,WGS,RANDOM,paired,SRR9178277_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178277_2.fastq.gz,SRR9178277,SRX5950857,NextSeq 500,SRR9178277,"63,578,205",19.1G,8.6Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874545,METAGENOMIC,WGS,RANDOM,paired,SRR9178440_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178440_1.fastq.gz,SRR9178440,SRX5951163,NextSeq 500,SRR9178440,"52,290,000",15.7G,7Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874545,METAGENOMIC,WGS,RANDOM,paired,SRR9178440_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178440_2.fastq.gz,SRR9178440,SRX5951163,NextSeq 500,SRR9178440,"52,290,000",15.7G,7Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874546,METAGENOMIC,WGS,RANDOM,paired,SRR9178159_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178159_1.fastq.gz,SRR9178159,SRX5950975,NextSeq 500,SRR9178159,"22,593,338",6.8G,2.6Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874546,METAGENOMIC,WGS,RANDOM,paired,SRR9178159_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178159_2.fastq.gz,SRR9178159,SRX5950975,NextSeq 500,SRR9178159,"22,593,338",6.8G,2.6Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874547,METAGENOMIC,WGS,RANDOM,paired,SRR9178436_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178436_1.fastq.gz,SRR9178436,SRX5951167,NextSeq 500,SRR9178436,"20,990,890",6.3G,2.4Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874547,METAGENOMIC,WGS,RANDOM,paired,SRR9178436_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178436_2.fastq.gz,SRR9178436,SRX5951167,NextSeq 500,SRR9178436,"20,990,890",6.3G,2.4Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874548,METAGENOMIC,WGS,RANDOM,paired,SRR9178487_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178487_1.fastq.gz,SRR9178487,SRX5951116,NextSeq 500,SRR9178487,"20,520,087",6.1G,2.4Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874548,METAGENOMIC,WGS,RANDOM,paired,SRR9178487_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178487_2.fastq.gz,SRR9178487,SRX5951116,NextSeq 500,SRR9178487,"20,520,087",6.1G,2.4Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874549,METAGENOMIC,WGS,RANDOM,paired,SRR9178483_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178483_1.fastq.gz,SRR9178483,SRX5951120,NextSeq 500,SRR9178483,"27,762,061",8.3G,3.2Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874549,METAGENOMIC,WGS,RANDOM,paired,SRR9178483_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178483_2.fastq.gz,SRR9178483,SRX5951120,NextSeq 500,SRR9178483,"27,762,061",8.3G,3.2Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874550,METAGENOMIC,WGS,RANDOM,paired,SRR9178410_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178410_1.fastq.gz,SRR9178410,SRX5951193,NextSeq 500,SRR9178410,"21,999,430",6.6G,2.5Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874550,METAGENOMIC,WGS,RANDOM,paired,SRR9178410_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178410_2.fastq.gz,SRR9178410,SRX5951193,NextSeq 500,SRR9178410,"21,999,430",6.6G,2.5Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874551,METAGENOMIC,WGS,RANDOM,paired,SRR9178083_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178083_1.fastq.gz,SRR9178083,SRX5951051,NextSeq 500,SRR9178083,"31,080,527",9.3G,3.6Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874551,METAGENOMIC,WGS,RANDOM,paired,SRR9178083_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178083_2.fastq.gz,SRR9178083,SRX5951051,NextSeq 500,SRR9178083,"31,080,527",9.3G,3.6Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874552,METAGENOMIC,WGS,RANDOM,paired,SRR9178532_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178532_1.fastq.gz,SRR9178532,SRX5951071,NextSeq 500,SRR9178532,"33,924,916",10.2G,3.9Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874552,METAGENOMIC,WGS,RANDOM,paired,SRR9178532_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178532_2.fastq.gz,SRR9178532,SRX5951071,NextSeq 500,SRR9178532,"33,924,916",10.2G,3.9Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874553,METAGENOMIC,WGS,RANDOM,paired,SRR9178403_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178403_1.fastq.gz,SRR9178403,SRX5950731,NextSeq 500,SRR9178403,"25,808,648",7.7G,3Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874553,METAGENOMIC,WGS,RANDOM,paired,SRR9178403_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178403_2.fastq.gz,SRR9178403,SRX5950731,NextSeq 500,SRR9178403,"25,808,648",7.7G,3Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874554,METAGENOMIC,WGS,RANDOM,paired,SRR9178491_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178491_1.fastq.gz,SRR9178491,SRX5951112,NextSeq 500,SRR9178491,"29,760,224",8.9G,3.4Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874554,METAGENOMIC,WGS,RANDOM,paired,SRR9178491_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178491_2.fastq.gz,SRR9178491,SRX5951112,NextSeq 500,SRR9178491,"29,760,224",8.9G,3.4Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874555,METAGENOMIC,WGS,RANDOM,paired,SRR9178331_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178331_1.fastq.gz,SRR9178331,SRX5950803,NextSeq 500,SRR9178331,"31,387,537",9.4G,3.6Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874555,METAGENOMIC,WGS,RANDOM,paired,SRR9178331_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178331_2.fastq.gz,SRR9178331,SRX5950803,NextSeq 500,SRR9178331,"31,387,537",9.4G,3.6Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874556,METAGENOMIC,WGS,RANDOM,paired,SRR9178507_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178507_1.fastq.gz,SRR9178507,SRX5951096,NextSeq 500,SRR9178507,"30,860,352",9.3G,3.6Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874556,METAGENOMIC,WGS,RANDOM,paired,SRR9178507_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178507_2.fastq.gz,SRR9178507,SRX5951096,NextSeq 500,SRR9178507,"30,860,352",9.3G,3.6Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874557,METAGENOMIC,WGS,RANDOM,paired,SRR9178080_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178080_1.fastq.gz,SRR9178080,SRX5951054,NextSeq 500,SRR9178080,"32,683,674",9.8G,3.8Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874557,METAGENOMIC,WGS,RANDOM,paired,SRR9178080_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178080_2.fastq.gz,SRR9178080,SRX5951054,NextSeq 500,SRR9178080,"32,683,674",9.8G,3.8Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874558,METAGENOMIC,WGS,RANDOM,paired,SRR9178194_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178194_1.fastq.gz,SRR9178194,SRX5950940,NextSeq 500,SRR9178194,"30,022,198",9G,3.9Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874558,METAGENOMIC,WGS,RANDOM,paired,SRR9178194_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178194_2.fastq.gz,SRR9178194,SRX5950940,NextSeq 500,SRR9178194,"30,022,198",9G,3.9Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874559,METAGENOMIC,WGS,RANDOM,paired,SRR9178097_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178097_1.fastq.gz,SRR9178097,SRX5951037,NextSeq 500,SRR9178097,"31,069,497",9.3G,4Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874559,METAGENOMIC,WGS,RANDOM,paired,SRR9178097_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178097_2.fastq.gz,SRR9178097,SRX5951037,NextSeq 500,SRR9178097,"31,069,497",9.3G,4Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874560,METAGENOMIC,WGS,RANDOM,paired,SRR9178193_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178193_1.fastq.gz,SRR9178193,SRX5950941,NextSeq 500,SRR9178193,"34,534,162",10.3G,4.4Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874560,METAGENOMIC,WGS,RANDOM,paired,SRR9178193_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178193_2.fastq.gz,SRR9178193,SRX5950941,NextSeq 500,SRR9178193,"34,534,162",10.3G,4.4Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874561,METAGENOMIC,WGS,RANDOM,paired,SRR9178109_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178109_1.fastq.gz,SRR9178109,SRX5951025,NextSeq 500,SRR9178109,"32,696,112",9.8G,4.2Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874561,METAGENOMIC,WGS,RANDOM,paired,SRR9178109_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178109_2.fastq.gz,SRR9178109,SRX5951025,NextSeq 500,SRR9178109,"32,696,112",9.8G,4.2Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874562,METAGENOMIC,WGS,RANDOM,paired,SRR9178287_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178287_1.fastq.gz,SRR9178287,SRX5950847,NextSeq 500,SRR9178287,"38,565,076",11.6G,4.9Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874562,METAGENOMIC,WGS,RANDOM,paired,SRR9178287_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178287_2.fastq.gz,SRR9178287,SRX5950847,NextSeq 500,SRR9178287,"38,565,076",11.6G,4.9Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874563,METAGENOMIC,WGS,RANDOM,paired,SRR9178225_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178225_1.fastq.gz,SRR9178225,SRX5950909,NextSeq 500,SRR9178225,"46,713,429",14G,6Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874563,METAGENOMIC,WGS,RANDOM,paired,SRR9178225_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178225_2.fastq.gz,SRR9178225,SRX5950909,NextSeq 500,SRR9178225,"46,713,429",14G,6Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874564,METAGENOMIC,WGS,RANDOM,paired,SRR9178484_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178484_1.fastq.gz,SRR9178484,SRX5951119,NextSeq 500,SRR9178484,"38,319,561",11.5G,4.9Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874564,METAGENOMIC,WGS,RANDOM,paired,SRR9178484_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178484_2.fastq.gz,SRR9178484,SRX5951119,NextSeq 500,SRR9178484,"38,319,561",11.5G,4.9Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874565,METAGENOMIC,WGS,RANDOM,paired,SRR9178090_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178090_1.fastq.gz,SRR9178090,SRX5951044,NextSeq 500,SRR9178090,"32,624,995",9.8G,4.2Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874565,METAGENOMIC,WGS,RANDOM,paired,SRR9178090_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178090_2.fastq.gz,SRR9178090,SRX5951044,NextSeq 500,SRR9178090,"32,624,995",9.8G,4.2Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874566,METAGENOMIC,WGS,RANDOM,paired,SRR9178227_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178227_1.fastq.gz,SRR9178227,SRX5950907,NextSeq 500,SRR9178227,"42,544,430",12.8G,5.5Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874566,METAGENOMIC,WGS,RANDOM,paired,SRR9178227_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178227_2.fastq.gz,SRR9178227,SRX5950907,NextSeq 500,SRR9178227,"42,544,430",12.8G,5.5Gb,6/7/19
HOT ALOHA time/depth series,SAMN11874567,METAGENOMIC,WGS,RANDOM,paired,SRR9178284_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR9178284_1.fastq.gz,SRR9178284,SRX5950850,NextSeq 500,SRR9178284,"40,857,667",12.3G,5.4Gb,6/7/19
